0	-3.813966602739224e-05	-5.382443707177442e-05	-3.128282582768074e-05
0.648	2.391099979605328e-05	-3.165266816866627e-05	-2.580827325230603e-05
1.296	-1.185199462741476e-05	-1.341505926555813e-05	-0.0001074383296892766
1.944	-2.30766521373025e-05	1.233321963755002e-05	2.299934893548095e-05
2.592	2.214305961206894e-05	-2.164631145934184e-05	-2.607520762494657e-05
3.24	2.619840497242885e-06	2.091159744376631e-05	2.107285075289746e-05
3.888	7.702237280959158e-07	-3.273877365312554e-05	3.931703888382794e-05
4.5359998	4.050167918117092e-05	-5.02663347500174e-05	4.526846368142502e-05
5.184	-2.785999092130937e-05	2.090370415309075e-05	1.374552218272588e-05
5.8319998	-3.890376435712308e-05	2.09010730561989e-05	-1.37019089456029e-05
6.48	3.981462825644595e-05	-7.960165804069295e-05	7.935174569325112e-07
7.1279998	2.781791593174335e-05	1.910755086241519e-05	-5.684697745470378e-06
7.776	4.077865940950984e-05	-1.844850023447666e-05	-3.135709208367566e-05
8.4239998	1.848042906011584e-05	1.051864866863148e-05	1.421021777564959e-05
9.0719995	-2.22017115361916e-05	-0.0001017865824282603	-3.072260557490103e-05
9.7200003	-8.47332139175851e-06	7.294526474847779e-06	-1.036780941927956e-05
10.368	-6.419522803744874e-05	7.202683537795593e-05	-4.139620807847233e-05
11.016	-9.151407493005228e-05	3.712744281064071e-06	4.135404523764329e-05
11.664	7.63929486711709e-05	9.790193184172214e-06	6.281045343882389e-06
12.312	5.520967087209094e-06	5.163280208728037e-05	-2.667251615481675e-05
12.96	-9.462320029922211e-05	-9.170609009611494e-06	-3.894828333252869e-05
13.608	-5.095643361157891e-05	-3.957362010650335e-05	1.521600516877255e-05
14.256	-1.627205852887443e-05	-3.92186012033952e-05	1.645609083056726e-05
14.904	-0.0001720620685078985	-7.032592300287047e-06	5.272877402322605e-05
15.552	-1.380029721489198e-06	1.907334660282109e-05	-3.667256537670763e-05
16.200001	2.413224733652425e-05	3.659564550592924e-05	4.478926307660466e-07
16.848	3.920624303651286e-05	-3.171844559096262e-05	1.313737372465944e-05
17.496	-2.035833990547349e-05	1.898173312145537e-06	-3.217959444070637e-05
18.143999	2.988640270809531e-05	-3.494256778474632e-05	-3.207870989002279e-05
18.792	-4.409147294994052e-05	-2.958042888163818e-05	3.077970836436444e-05
19.440001	-4.794404305242074e-05	-2.099941997853002e-05	1.493621563109736e-05
20.087999	4.041851449941968e-05	-2.046511075421879e-06	-1.436130389229314e-05
20.736	2.150853402656903e-05	4.337260782768627e-05	1.028094288061261e-05
21.384001	5.442377664013801e-05	-6.249489326920559e-05	-3.542459133413593e-05
22.032	7.246248666111444e-05	-6.571639436609744e-05	-5.607656209209435e-05
22.68	8.795560334875749e-05	2.583978453701071e-05	-7.435741149202805e-05
23.327999	8.232950386356081e-05	-0.0001472662265598812	-7.172644607714718e-05
23.976	-6.449135105373411e-05	-1.5653057656773e-05	-3.930408720547589e-05
24.624001	-3.22819880697951e-05	-4.140660875366486e-05	-3.103452067948347e-05
25.271999	4.220109343266313e-05	4.26388901494433e-05	-3.230685205472633e-05
25.92	2.968819765117085e-05	1.581238905255144e-05	3.265775879225361e-05
26.568001	-6.861626109328524e-05	-3.855329204434042e-05	5.414734062688803e-05
27.216	-3.968926329453114e-05	-9.94379314123227e-06	3.716906060967042e-05
27.864	-5.938013413775225e-05	-1.781475423812412e-05	0.0001273020389875144
28.511999	-6.172827967233121e-05	-9.949055335015974e-06	4.208217773572885e-05
29.16	3.187547997827464e-05	-3.871606431907824e-06	4.424510055801709e-05
29.808001	7.013998517769614e-06	-1.353082752879969e-05	6.189319683709541e-05
30.455999	6.554096439980729e-06	-0.0001036616686256915	-1.829299318012192e-05
31.104	-3.40839267489199e-05	-1.639730972258338e-05	6.649507049573976e-06
31.752001	-7.603666524646198e-05	-3.213661081947523e-05	-1.512400457258193e-05
32.400002	9.753823046119796e-06	-3.10662819163671e-05	5.063001089212781e-06
33.048	1.76851346720346e-05	3.26563698674105e-06	-1.150462794035046e-05
33.695999	-2.514554110945748e-05	-2.32032141101508e-05	-2.752915227855599e-05
34.344002	8.27656298991729e-05	-7.792653520704266e-05	-4.816346636984765e-05
34.992001	-4.41713102033078e-05	8.622513696065492e-06	-2.975149453521332e-05
35.639999	-2.037963610825745e-05	0.0001109082425991736	-2.014402961415941e-05
36.287998	-3.201899040826881e-05	-9.980628497718217e-06	-5.821515691532819e-05
36.936001	-3.776421199223074e-05	-6.041213959461007e-05	-9.434346471032369e-05
37.584	-5.250435798414934e-06	1.397676930849808e-05	1.072601319990484e-08
38.231998	-3.245457491324109e-05	2.255777821160622e-05	1.133581932931561e-05
38.880001	5.34020864657599e-05	5.867795711471438e-05	-4.516506120001048e-06
39.528	-5.363956352769745e-06	-5.076606398217749e-05	2.406878312204007e-05
40.175999	6.587645613734288e-05	-8.923455079069337e-06	8.288260273445254e-05
40.824001	3.966055912128288e-05	-5.47054961759612e-05	5.680839358143302e-05
41.472	-8.456312777132225e-05	2.934000272714696e-05	-4.656061250600346e-06
42.119999	6.85467720027409e-05	-9.512538836974489e-05	4.893862922600955e-05
42.768002	2.578667844347075e-05	-2.538595946663675e-05	5.478850204829827e-05
43.416	8.460525995311031e-06	3.61274894364714e-05	-2.449250525287036e-05
44.063999	-3.52966260824775e-05	-3.004069166042046e-05	3.161110038553667e-06
44.712002	-8.208025754298188e-05	-6.437787275731231e-05	3.142407150281756e-05
45.360001	4.057509655206787e-05	-7.156253854204161e-06	2.506276547328588e-06
46.007999	-3.849863899187396e-07	-3.076388495109601e-05	-3.05135181612471e-05
46.655998	2.00096106680944e-05	-0.0001552292860479879	1.200268367338686e-05
47.304001	6.094107562734194e-05	-6.260013714487973e-05	1.078062051230825e-06
47.952	-3.482219682081677e-05	1.071580175822842e-05	-9.343196978332424e-06
48.599998	-3.991888050354411e-05	2.072742066133657e-05	-1.647644279500383e-06
49.248001	-3.895377776651854e-05	-9.01472104355553e-05	6.812103311068893e-05
49.896	3.227782052606326e-05	4.969193846755286e-05	4.107099358729879e-05
50.543999	4.856505696679302e-05	-1.003851262933899e-05	-2.254822729411718e-05
51.192001	-3.409962967889798e-05	-4.902516372623085e-05	1.391432256520881e-05
51.84	4.417759132973308e-05	-2.952482312269721e-08	-2.295137498287269e-05
52.487999	4.030296764700574e-05	1.398444079985444e-06	-3.728918475317789e-05
53.136002	3.310185606304307e-05	4.789052298309359e-05	7.949576152590119e-05
53.784	-8.010560490363419e-05	-3.794848811379826e-05	6.22393112617699e-05
54.431999	-3.159029154932405e-05	5.32500307893099e-05	8.367148902232992e-05
55.080002	1.867220518989839e-07	-1.115640307581969e-06	1.387939394338448e-05
55.728001	2.428280948028305e-05	-1.613964140447382e-05	-3.735876249358622e-05
56.375999	3.787444431607452e-05	7.005176749863433e-05	4.258764810647955e-05
57.023998	-6.633739381109757e-05	-3.009331359825753e-05	2.975111450901461e-05
57.672001	-5.47928266296276e-05	-1.578987469514938e-05	-2.635292945882012e-05
58.32	4.681358823448019e-06	1.854204420795876e-05	-1.984073515505043e-05
58.967999	3.344511798022679e-05	-3.86848468889331e-05	-7.643489418461383e-05
59.616001	1.026012096416662e-05	-5.084762798582495e-05	-1.407100901664597e-05
60.264	8.409466666415511e-05	-1.615805908271679e-05	3.343062817988399e-06
60.911999	2.434479261105721e-05	-2.081016017960865e-05	2.083219181311803e-05
61.560001	4.477451891292922e-06	-3.762241127650051e-05	0.0001228207890798493
62.208	-1.727813537168037e-05	-2.010011237339235e-05	8.803479967991605e-05
62.855999	3.447543600731991e-05	2.567665652971579e-05	-9.195229102733484e-06
63.504002	-1.87494119963951e-05	-4.692924456717608e-05	-1.340723440940844e-06
64.152	-4.87550322223326e-05	-8.663120566406791e-05	-4.944387049519471e-05
64.800003	5.354431255435181e-06	-8.162671676095978e-05	9.683447265364362e-06
65.447998	5.495504510357137e-05	-6.553502785785162e-05	-3.534651571481387e-05
66.096001	-2.905963870261314e-05	-5.087393895474348e-05	1.390774068772092e-05
66.744003	4.100073677459663e-07	1.207010994836467e-05	1.057336622605882e-05
67.391998	3.586202714180958e-05	1.492868885147282e-05	-6.226983860597356e-05
68.040001	6.418019740969925e-05	-1.189781224541904e-05	-2.508756393183261e-05
68.688004	-2.085802170512723e-05	8.485696657689111e-06	2.513368827317097e-05
69.335999	4.323365229429409e-06	-0.0001020312744392027	3.563307899669385e-05
69.984001	2.81062192010224e-05	-1.87010855360946e-05	3.326128774490804e-05
70.632004	-1.100532472861791e-05	1.455788336701355e-05	3.257180056719722e-05
71.279999	4.927622084791456e-05	4.459798227012171e-05	3.42578475870165e-05
71.928001	-2.292370629160255e-05	7.041941173229839e-06	-4.07710303314362e-05
72.575996	-0.0001058133852829728	-3.659418992366201e-05	-1.074187207704749e-05
73.223999	1.573902486146053e-05	-6.449364102055387e-05	3.330209222672037e-05
